ensembl_gene_id,mgi_symbol,gene_biotype,chromosome_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSMUSG00000027099,Mtx2,protein_coding,2,193.6885361765,0.368969411177841,0.311356515784903,0.00328248295734201,0.0629183949614573
ENSMUSG00000026701,Prdx6,protein_coding,1,260.549489277318,0.282709870663088,0.199877888660226,0.00329313174478268,0.0630271589220492
ENSMUSG00000079588,Tmem182,protein_coding,1,18.0599879999222,0.354433572968799,0.448397816082053,0.00329885582174017,0.0630414830489411
ENSMUSG00000024955,Esrra,protein_coding,19,63.0706009289208,0.370359471031847,0.314332091822553,0.00330431778186514,0.0630507624943242
ENSMUSG00000015013,Trappc2l,protein_coding,8,293.717427998429,0.219606325000788,0.119014800790269,0.00331304318695365,0.0631221912461695
ENSMUSG00000078713,Tomm5,protein_coding,4,78.9174284387543,0.272200142179708,0.187285855715623,0.00333385441991723,0.063423326577104
ENSMUSG00000006315,Tmem147,protein_coding,7,253.63326379463,0.301804030101545,0.225080380607774,0.00336007964056192,0.0635808246920896
ENSMUSG00000008822,Acyp1,protein_coding,12,49.4666463090179,0.298451710246597,0.220922262971858,0.00336220619918706,0.0635808246920896
ENSMUSG00000061461,Smim20,protein_coding,5,153.814047357916,0.319725059532199,0.247553337973209,0.00335849465239386,0.0635808246920896
ENSMUSG00000118204,4930414N06Rik,antisense,19,19.1627863529416,-0.360825561291988,0.302281783117636,0.00336148100608982,0.0635808246920896
ENSMUSG00000033751,Gadd45gip1,protein_coding,8,154.779704738627,0.250028717782395,0.159161044355737,0.00336839071314513,0.0636028469978373
ENSMUSG00000074211,Sdhaf1,protein_coding,7,62.7099470808877,0.265667517666128,0.179777811505376,0.00338737424897498,0.063866118652549
ENSMUSG00000028603,Scp2,protein_coding,4,830.089326277177,0.35844204437024,0.300486214759293,0.00340904314692804,0.0641791629592545
ENSMUSG00000027546,Atp9a,protein_coding,2,92.2417735162422,0.253262778110385,0.164344689641802,0.00343476203373183,0.0645674109308342
ENSMUSG00000078612,Fyb2,protein_coding,4,25.0058172889485,-0.3382939575765,0.274116178860951,0.00345869265153537,0.0649209420665972
ENSMUSG00000030541,Idh2,protein_coding,7,213.223973440342,0.253430146380183,0.165185949914642,0.00347806282698619,0.0651879526892235
ENSMUSG00000004207,Psap,protein_coding,10,367.703212763824,0.227881150349194,0.131482804633712,0.00348587222292694,0.0651916203528002
ENSMUSG00000082585,Gm15387,processed_pseudogene,15,109.932752604571,-0.253252457362543,0.165101759098789,0.00348854921856342,0.0651916203528002
ENSMUSG00000023010,Tmbim6,protein_coding,15,854.312688415281,0.249789861591218,0.160618972215153,0.00349510101038901,0.0652178642144754
ENSMUSG00000032527,Pccb,protein_coding,9,170.172805600766,0.330331721801479,0.264960454100214,0.00351164920269556,0.0652736111516219
ENSMUSG00000074064,Mlycd,protein_coding,8,75.1752266138648,0.333597310060676,0.269334913976816,0.0035135440256832,0.0652736111516219
ENSMUSG00000105431,Gm42640,TEC,5,124.251421539829,-0.229285489081762,0.133564859703331,0.00350671738224429,0.0652736111516219
ENSMUSG00000028070,Naxe,protein_coding,3,203.426259364848,0.245354596783296,0.155416695565774,0.00354579704745586,0.0657763522566116
ENSMUSG00000114540,Gm6421,processed_pseudogene,13,18.4241462113197,-0.388865927018604,0.409511962510022,0.00356017955399143,0.065946600802736
ENSMUSG00000027679,Dnajc19,protein_coding,3,384.804783352884,0.263604128042442,0.180800686768148,0.00362639307920825,0.0670750369541147
ENSMUSG00000021185,Dglucy,protein_coding,12,40.208582293332,0.312108634345904,0.244199705105886,0.00364306867595681,0.0672417594918072
ENSMUSG00000026365,Cfh,protein_coding,1,1360.42857708346,-0.18859581569695,0.0870000768086171,0.00365132837650855,0.0672417594918072
ENSMUSG00000027602,Map1lc3a,protein_coding,2,600.230217542172,0.231231412423179,0.137767683777553,0.00364781414488967,0.0672417594918072
ENSMUSG00000037824,Tspan14,protein_coding,14,61.847254073516,0.333997938564934,0.273758524083399,0.00366014461431185,0.0673062877551976
ENSMUSG00000016257,Prelid3b,protein_coding,2,152.181577025569,0.347892813626316,0.29480729460201,0.00370573976664014,0.0678493104672407
ENSMUSG00000023886,Smoc2,protein_coding,17,254.149412993149,-0.236146733940444,0.145021318699465,0.0037014734043578,0.0678493104672407
ENSMUSG00000087331,1810021B22Rik,antisense,15,12.7969835525023,0.385152478258695,0.369661437241137,0.00370544861300195,0.0678493104672407
ENSMUSG00000017715,Pgs1,protein_coding,11,41.0014824160027,0.294514104539202,0.223757113387269,0.00376833826959781,0.0687966078902078
ENSMUSG00000054405,Dnajc8,protein_coding,4,800.024940293266,-0.196084722688047,0.0951566995810122,0.00376776661416648,0.0687966078902078
ENSMUSG00000022971,Ifnar2,protein_coding,16,175.405919105414,0.31057605895201,0.245507088805968,0.00379676177358249,0.0692157865773959
ENSMUSG00000032883,Acsl3,protein_coding,1,81.8779831949765,0.377786438487147,0.355147879809597,0.00381362854964862,0.0693985983388793
ENSMUSG00000040543,Pitpnm3,protein_coding,11,50.3310001972824,-0.304839495819131,0.238332991216156,0.00381774451793204,0.0693985983388793
ENSMUSG00000036138,Acaa1a,protein_coding,9,121.183649165985,0.255961279997755,0.173770179819264,0.00384337659716535,0.0697644433898065
ENSMUSG00000005611,Mrvi1,protein_coding,7,859.042755162559,-0.264000232571009,0.184750247065078,0.00385218749496819,0.0698243427199527
ENSMUSG00000033377,Palmd,protein_coding,3,179.065877701417,0.377330987508671,0.358089087341817,0.00386600023399093,0.0699746042352358
ENSMUSG00000038195,Rilp,protein_coding,11,30.7303216290484,0.353953106728105,0.311705716004817,0.00392408141181025,0.0709245527641025
ENSMUSG00000028992,Nmnat1,protein_coding,4,37.7397164154889,0.321498228901615,0.263337522628325,0.00393097948953576,0.0709480201316497
ENSMUSG00000004667,Polr2e,protein_coding,10,134.364070977931,0.238848399453956,0.151790520366578,0.00395515125913091,0.071282740331705
ENSMUSG00000005583,Mef2c,protein_coding,13,1040.69964997365,-0.231389373827598,0.141640936442788,0.00396899279136325,0.0712906155449482
ENSMUSG00000006784,Ttc25,protein_coding,11,53.1199474678345,0.247016360366377,0.450634532992704,0.00397246839579585,0.0712906155449482
ENSMUSG00000059447,Hadhb,protein_coding,5,714.245125881168,0.357303026005519,0.42514090509498,0.0039613641617037,0.0712906155449482
ENSMUSG00000062054,Iah1,protein_coding,12,99.1209765925436,0.260242821411305,0.181693696756309,0.00399003621420805,0.0715046093833324
ENSMUSG00000052962,Mrpl35,protein_coding,6,177.115727359225,0.254485540113618,0.174015353472064,0.00400471530092678,0.0716663034784496
ENSMUSG00000035798,Zdhhc17,protein_coding,10,509.600863521152,-0.279561007935845,0.208265747481979,0.00401499857893544,0.0717489872991707
ENSMUSG00000054320,Lrrc36,protein_coding,8,16.7800533105132,0.360555869341605,0.418785894096788,0.0040621367271902,0.07248350450936
ENSMUSG00000061306,Slc38a10,protein_coding,11,174.124539621224,0.21525116468622,0.120661544581018,0.00406900654523164,0.07248350450936
ENSMUSG00000074754,Smim26,protein_coding,2,106.361607649708,0.227933887389029,0.138007656386062,0.00407326402609821,0.07248350450936
ENSMUSG00000028647,Mycbp,protein_coding,4,82.9858357293462,0.268949038716149,0.195173741121885,0.00409668581866082,0.0726960914880009
ENSMUSG00000078695,Cisd3,protein_coding,11,87.4153414588375,0.36536401879321,0.341569192213583,0.00409474618516057,0.0726960914880009
ENSMUSG00000069495,Epc2,protein_coding,2,130.45665006395,-0.21819133268308,0.125176658608089,0.00412948784388486,0.0731756796951345
ENSMUSG00000032062,2310030G06Rik,protein_coding,9,34.8158097570485,-0.333856404719114,0.286556651021176,0.00413984043382171,0.0732566735984932
ENSMUSG00000042041,2010003K11Rik,protein_coding,19,29.1675321507054,0.274728894651263,0.440588450739796,0.00414936242868281,0.0733227642558037
ENSMUSG00000022452,Smdt1,protein_coding,15,1082.92378789935,0.220426587853697,0.12888886327549,0.00419746793992982,0.0739665073698342
ENSMUSG00000084131,Rpl3-ps2,processed_pseudogene,X,24.1678935910919,-0.3689808356818,0.359567522775765,0.00419700731864738,0.0739665073698342
ENSMUSG00000021242,Npc2,protein_coding,12,579.696788792218,0.306051488734947,0.248030506045612,0.00421028953009166,0.0739866412569505
ENSMUSG00000037533,Rapgef6,protein_coding,11,364.56338097829,-0.187455798281497,0.0888062580739921,0.00420903172663209,0.0739866412569505
ENSMUSG00000027384,Ndufaf5,protein_coding,2,56.1438093859422,0.277341592409284,0.20878260924351,0.0042299638560287,0.0742294211300328
ENSMUSG00000026858,Miga2,protein_coding,2,93.8342993100558,0.356286154363554,0.328675025798112,0.00423836913174661,0.074274048270027
ENSMUSG00000067787,Blcap,protein_coding,2,78.8958668523727,0.276334167730672,0.207823658757111,0.0042565089253479,0.0744889061935883
ENSMUSG00000031377,Bmx,protein_coding,X,99.1355489151622,-0.264637253664039,0.192031472441905,0.00428343454964337,0.0748567113710089
ENSMUSG00000027709,Mccc1,protein_coding,3,114.739155383812,0.299439876054609,0.240668875716955,0.00430437741660155,0.0751190934825642
ENSMUSG00000000355,Mcts1,protein_coding,X,126.1980796725,0.209271424506305,0.115465325896673,0.00438904957216161,0.0758652906947989
ENSMUSG00000015757,Ppil4,protein_coding,10,204.954990547703,-0.198685428594605,0.10189974665692,0.00435990645167569,0.0758652906947989
ENSMUSG00000031229,Atrx,protein_coding,X,982.25972361014,-0.206368095854422,0.111539332176049,0.00437331901998018,0.0758652906947989
ENSMUSG00000039943,Plcb4,protein_coding,2,2321.28661034852,-0.218627941981042,0.128216390797043,0.00438768346866342,0.0758652906947989
ENSMUSG00000049422,Chchd10,protein_coding,10,1282.10916144915,0.25206013777452,0.438483974034866,0.00437355178619068,0.0758652906947989
ENSMUSG00000056258,Kcnq3,protein_coding,15,28.33261099039,-0.357163132109384,0.337971197882009,0.00438762286389181,0.0758652906947989
ENSMUSG00000074218,Cox7a1,protein_coding,7,1492.20414902078,0.225793073060316,0.44522844209241,0.00437898709847648,0.0758652906947989
ENSMUSG00000024359,Hspa9,protein_coding,18,621.725678294123,0.320357170354575,0.274532693130172,0.00446864810597798,0.0768978146110818
ENSMUSG00000032826,Ank2,protein_coding,3,965.231533111313,-0.201519297728611,0.106155354678811,0.00447913079581518,0.0768978146110818
ENSMUSG00000057359,Gm17494,processed_transcript,3,142.635957722745,-0.217868190371842,0.127832569298901,0.00446020246771549,0.0768978146110818
ENSMUSG00000058966,Fam57b,protein_coding,7,29.040585825026,0.258132053054996,0.435537126745756,0.00446224765863506,0.0768978146110818
ENSMUSG00000059027,9630013D21Rik,processed_transcript,4,17.3577081406287,0.323856508524272,0.425748065429418,0.00447684674283955,0.0768978146110818
ENSMUSG00000082127,Gm13577,processed_pseudogene,2,21.7849488790643,-0.341406427299071,0.30996549797451,0.0044973717193705,0.0770500085746635
ENSMUSG00000100774,Gm7329,processed_pseudogene,1,16.5241734018501,0.352152427085864,0.408665164021833,0.0045001583540056,0.0770500085746635
ENSMUSG00000026234,Ncl,protein_coding,1,1316.83001153822,-0.24266343979419,0.164287599452977,0.0045401462862585,0.0773167385038915
ENSMUSG00000037216,Lipt1,protein_coding,1,22.3723934401406,0.349262446770508,0.32691405750825,0.00453424592075681,0.0773167385038915
ENSMUSG00000086894,Gm15708,sense_intronic,5,11.3218513951384,-0.362591603303955,0.381285592435374,0.00452564355209912,0.0773167385038915
ENSMUSG00000108813,Rpl19-ps9,processed_pseudogene,6,10.9329722207385,-0.361334185546517,0.388944689442162,0.00452940337482571,0.0773167385038915
ENSMUSG00000025451,Paip1,protein_coding,13,119.872336133144,-0.238800081283554,0.158896065952655,0.00455693465801365,0.0774112779887134
ENSMUSG00000101348,Gm7135,transcribed_unprocessed_pseudogene,1,12.0218573631868,-0.35771966100409,0.350252918847674,0.00455791739381059,0.0774112779887134
ENSMUSG00000032348,Gsta4,protein_coding,9,56.8773878715608,0.294506362892974,0.429607784849524,0.0045681444592611,0.0774811115111621
ENSMUSG00000019820,Utrn,protein_coding,10,2038.21522376976,-0.20562994862775,0.112270895441278,0.0045957619718141,0.0778453264477068
ENSMUSG00000016256,Ctsz,protein_coding,2,349.67476275739,0.251337602988999,0.177781418773487,0.00461671035971982,0.078095754683111
ENSMUSG00000030761,Myo7a,protein_coding,7,632.091446846415,0.293256090060224,0.238245011169374,0.00464225768628164,0.0784232065135845
ENSMUSG00000035283,Adrb1,protein_coding,19,23.9037770211551,0.332644234096564,0.417961993771973,0.00465529535789078,0.0785387379287299
ENSMUSG00000036932,Aifm1,protein_coding,X,366.000449945211,0.33740028961821,0.309504004150571,0.00470262571903841,0.0792317391758201
ENSMUSG00000029198,Grpel1,protein_coding,5,418.226981216437,0.321884957043375,0.282917273495909,0.00471075757942102,0.0792633446630336
ENSMUSG00000020402,Vdac1,protein_coding,11,375.172975893565,0.228624097719032,0.145948023809794,0.00472813090029333,0.0793637995468842
ENSMUSG00000022824,Muc13,protein_coding,16,29.8150932274477,-0.313171969539146,0.269609238495375,0.0047292556162508,0.0793637995468842
ENSMUSG00000019864,Rtn4ip1,protein_coding,10,35.4728284267601,0.343067122114055,0.322560300711756,0.00474864093218384,0.0793737211223869
ENSMUSG00000020846,Rflnb,protein_coding,11,163.598656489758,0.347904113661481,0.333635058461917,0.00474643542666014,0.0793737211223869
ENSMUSG00000042942,Greb1l,protein_coding,18,100.847026868515,-0.222007830635548,0.136399290062424,0.00473978461625067,0.0793737211223869
ENSMUSG00000005672,Kit,protein_coding,5,26.4585708926026,0.355316325822073,0.363651941834352,0.00478959980709844,0.0799528716152006
ENSMUSG00000003955,Fam162a,protein_coding,16,560.430154080369,0.176973697306652,0.0816084914611275,0.00480861607656115,0.0801646916974075
ENSMUSG00000117345,Gm7926,processed_pseudogene,18,31.6753775308052,-0.35432071341108,0.3697403164009,0.00485379196520922,0.0808114904063085
ENSMUSG00000002781,Tmem143,protein_coding,7,44.1324267142143,0.322613676650067,0.289354222724689,0.00491250239601736,0.0813945809297392
ENSMUSG00000003438,Timm50,protein_coding,7,137.066736678937,0.309554859766026,0.267686067413178,0.00489554138601898,0.0813945809297392
ENSMUSG00000020085,Aifm2,protein_coding,10,146.698599381059,0.351744930550546,0.381172574372103,0.00493047744345652,0.0813945809297392
ENSMUSG00000026385,Dbi,protein_coding,1,6508.50765507921,0.308564049611564,0.420686387749522,0.00490752491344869,0.0813945809297392
ENSMUSG00000027827,Kcnab1,protein_coding,3,556.96334111822,-0.190912967191466,0.0962535538616767,0.00493378359542539,0.0813945809297392
ENSMUSG00000032340,Neo1,protein_coding,9,328.15596294792,-0.214266418230472,0.126862292452657,0.00492267164444359,0.0813945809297392
ENSMUSG00000046312,Myorg,protein_coding,4,15.3948667167639,0.349120967506367,0.3917005055941,0.00491550873237768,0.0813945809297392
ENSMUSG00000120396,ENSMUSG00000120396,NA,NA,35.0462815886942,0.351578355276515,0.378962466199829,0.00494968825314651,0.0815507804517118
ENSMUSG00000120732,ENSMUSG00000120732,NA,NA,34.7490271729208,0.294118405096588,0.245413185439921,0.00496252867562957,0.081656153662632
ENSMUSG00000020547,Bzw2,protein_coding,12,241.066949472352,0.219410355419139,0.134884817351529,0.00498076650401524,0.0818053643389405
ENSMUSG00000030688,Stard10,protein_coding,7,50.2254219626308,0.327042205035393,0.299161774968384,0.00498450996603489,0.0818053643389405
ENSMUSG00000005312,Ubqln1,protein_coding,13,167.447317798606,0.231308883959706,0.152808164386671,0.00500061772617504,0.0818576570938472
ENSMUSG00000027984,Hadh,protein_coding,3,648.258968858172,0.337780255233858,0.404243274540765,0.00499792278854689,0.0818576570938472
ENSMUSG00000062908,Acadm,protein_coding,3,1759.56425045415,0.338616064686698,0.402673971319988,0.00501844047083826,0.0820434074393817
ENSMUSG00000036850,Mrpl41,protein_coding,2,131.558517811529,0.225076676397635,0.143846673470253,0.00503700171959649,0.082240736839288
ENSMUSG00000027893,Ahcyl1,protein_coding,3,455.067978233272,0.254348325561284,0.187905038367703,0.00505522325911521,0.0824320189098967
ENSMUSG00000040888,Gfer,protein_coding,17,61.3056590626703,0.266983750418265,0.207069901234812,0.00508449665573717,0.0828027925812209
ENSMUSG00000025812,Pard3,protein_coding,8,380.770433905395,-0.174431547356106,0.0804171048461097,0.00509593517201158,0.0828825399607018
ENSMUSG00000023088,Abcc1,protein_coding,16,252.568659015827,-0.205850860565321,0.116403448429439,0.00510661132567206,0.0829496993541859
ENSMUSG00000050708,Ftl1,protein_coding,7,2452.25126723943,0.278197795787927,0.224365804603017,0.00512453876539092,0.0831343228649206
ENSMUSG00000042742,Bmt2,protein_coding,6,115.287845489242,-0.234754830242818,0.159415596870117,0.00513191479498365,0.083147519760157
ENSMUSG00000025885,Myo5b,protein_coding,18,20.7782580454857,0.325827564652811,0.408227022859133,0.00517056290387408,0.0836667075250122
ENSMUSG00000041696,Rasl12,protein_coding,9,1058.19744677036,-0.205277679935591,0.11617155633621,0.0051829387930721,0.0837599929951831
ENSMUSG00000022639,Dubr,lincRNA,16,136.567948158936,-0.209464997305454,0.122413501076776,0.00522108857448384,0.0838677331925089
ENSMUSG00000024423,Impact,protein_coding,18,176.699700581454,-0.210339807287966,0.12361645860982,0.00521326134113778,0.0838677331925089
ENSMUSG00000032577,Mapkapk3,protein_coding,9,32.3274994571771,0.331997689778684,0.316694083260361,0.00522086718827429,0.0838677331925089
ENSMUSG00000057069,Ero1lb,protein_coding,13,48.0593241736229,-0.254098648476815,0.189500058000846,0.00520653381651187,0.0838677331925089
